country,age_span,sleep_hours,adjusted_bedtime,adjusted_wakeup
AUT,60.0,7.462899629110308,-0.5140185004867335,7.169168722467612
AUT,70.0,7.66505492380404,-0.4129408531398675,7.068091075120746
AUT,80.0,7.951441591286828,-0.2697475193984733,6.924897741379352
AUT,90.0,8.204135709653997,-0.14340046021488906,6.798550682195768
AUT,100.0,8.45682982802116,-0.01705340103130748,6.672203623012186
SVK,10.0,7.611631749143021,-0.38091165963627777,6.961525884477856
SVK,20.0,7.461730905067996,-0.45586208167379055,7.036476306515369
SVK,30.0,7.545009151776344,-0.4142229583196166,6.994837183161195
SVK,40.0,7.478386554409665,-0.44753425700295585,7.028148481844534
SVK,50.0,7.395108307701317,-0.4891733803571298,7.069787605198709
SVK,60.0,7.378452658359648,-0.4975012050279645,7.078115429869543
SVK,70.0,7.578320450459683,-0.3975673089779472,6.978181533819526
SVK,80.0,7.861466489268066,-0.2559942895737554,6.8366085144153335
SVK,90.0,8.111301229393112,-0.13107691951123263,6.711691144352811
SVK,100.0,8.361135969518156,-0.006159549448710722,6.58677377429029
CAN,10.0,7.7987458226749915,-0.20972769692539156,7.345607281366752
CAN,20.0,7.645160018727346,-0.2865205988992145,7.422400183340575
CAN,30.0,7.730485465364928,-0.24385787558042343,7.379737460021785
CAN,40.0,7.662225108054861,-0.27798805423545664,7.413867638676818
CAN,50.0,7.57689966141728,-0.32065077755424726,7.456530361995608
CAN,60.0,7.5598345720897635,-0.32918332221800556,7.465062906659366
CAN,70.0,7.764615644019959,-0.22679278625290772,7.362672370694268
CAN,80.0,8.054722162587737,-0.08173952696901882,7.21761911141038
CAN,90.0,8.310698502500486,0.046248642987355704,7.089630941454005
CAN,100.0,8.56667484241323,0.17423681294372756,6.961642771497633
ARE,10.0,7.574614790953722,0.7669564544962076,8.107593075497206
ARE,20.0,7.42544294605529,0.6923705320469921,8.182178997946421
ARE,30.0,7.508316193221086,0.7338071556298899,8.140742374363523
ARE,40.0,7.4420175954884495,0.7006578567635716,8.173891673229843
ARE,50.0,7.359144348322654,0.6592212331806738,8.21532829681274
ARE,60.0,7.342569698889496,0.6509339084640947,8.22361562152932
ARE,70.0,7.541465492087404,0.750381805063049,8.124167724930365
ARE,80.0,7.823234532451108,0.891266325244901,7.9832832047485125
ARE,90.0,8.071854273948498,1.0155761959935958,7.858973333999818
ARE,100.0,8.320474015445884,1.1398860667422888,7.734663463251125
TWN,10.0,7.095661216199443,1.0872039357988037,7.923780194997267
TWN,20.0,6.955921717412147,1.0173341864051555,7.993649944390915
TWN,30.0,7.033554772293979,1.0561507138460715,7.954833416949999
TWN,40.0,6.971448328388513,1.0250974918933389,7.985886638902732
TWN,50.0,6.893815273506681,0.9862809644524229,8.024703166343649
TWN,60.0,6.8782886625303155,0.9785176589642399,8.032466471831832
TWN,70.0,7.064607994246711,1.0716773248224378,7.939306805973633
TWN,80.0,7.328560380844939,1.2036535181215517,7.807330612674519
TWN,90.0,7.561459545490437,1.3201031004443007,7.69088103035177
TWN,100.0,7.794358710135932,1.4365526827670483,7.5744314480290225
PER,10.0,7.132694805841107,-0.39823110925041144,6.49878303991497
PER,20.0,6.992225980343143,-0.46846552199939323,6.569017452663953
PER,30.0,7.0702642167309016,-0.42944640380551397,6.529998334470074
PER,40.0,7.007833627620695,-0.4606616983606174,6.561213629025177
PER,50.0,6.929795391232936,-0.49968081655449664,6.6002327472190565
PER,60.0,6.914187743955385,-0.507484640193272,6.6080365708578315
PER,70.0,7.101479511286004,-0.4138387565279627,6.514390687192522
PER,80.0,7.366809515004382,-0.28117375466877365,6.381725685333333
PER,90.0,7.600924224167659,-0.1641164000871354,6.264668330751695
PER,100.0,7.8350389333309325,-0.0470590455054985,6.147610976170058
NZL,10.0,7.969556695170024,-0.6785152183302078,7.037505262802143
NZL,20.0,7.812607000954423,-0.7569900654380081,7.115980109909943
NZL,30.0,7.899801275518646,-0.7133929281558965,7.072382972627832
NZL,40.0,7.830045855867268,-0.7482706379815857,7.107260682453521
NZL,50.0,7.742851581303044,-0.7918677752636977,7.1508578197356325
NZL,60.0,7.7254127263902,-0.8005872027201196,7.159577247192055
NZL,70.0,7.934678985344335,-0.6959540732430521,7.054944117714987
NZL,80.0,8.231139518862694,-0.5477238064838726,6.906713850955808
NZL,90.0,8.492722342555368,-0.41693239463753573,6.775922439109471
NZL,100.0,8.754305166248036,-0.2861409827912015,6.645131027263137
HRV,10.0,7.392701419804899,0.41734615968826694,7.542104076618528
HRV,20.0,7.24711211394441,0.3445515067580224,7.614898729548772
HRV,30.0,7.327995061644683,0.3849929806081588,7.574457255698636
HRV,40.0,7.263288703484465,0.35263980152804975,7.606810434778745
HRV,50.0,7.182405755784192,0.31219832767791333,7.647251908628881
HRV,60.0,7.166229166244138,0.3041100329078864,7.655340203398908
HRV,70.0,7.36034824072479,0.40116957014821264,7.558280666158582
HRV,80.0,7.635350262905717,0.5386705812386757,7.420779655068118
HRV,90.0,7.877999106006536,0.6599950027890854,7.299455233517709
HRV,100.0,8.12064794910735,0.7813194243394929,7.178130811967302
IRL,10.0,7.732374330311,-7.438775609658332e-07,7.491907403191279
IRL,20.0,7.580095623587153,-0.07614009723948464,7.568046756553203
IRL,30.0,7.664694905100402,-0.03384045648286013,7.5257471157965785
IRL,40.0,7.597015479889802,-0.06768016908815974,7.559586828401878
IRL,50.0,7.512416198376553,-0.10997980984478425,7.601886469158503
IRL,60.0,7.495496342073904,-0.11843973799610916,7.6103463973098275
IRL,70.0,7.698534617705701,-0.016920600180210327,7.508827259493929
IRL,80.0,7.986172174850749,0.12689817839231346,7.3650084809214045
IRL,90.0,8.2399700193905,0.25379710066218875,7.238109558651529
IRL,100.0,8.493767863930247,0.3806960229320623,7.111210636381656
ZAF,10.0,7.663781353114059,-0.9817721183555088,6.440081692393877
ZAF,20.0,7.5128534927682695,-1.0572360485284036,6.515545622566771
ZAF,30.0,7.596702304071487,-1.015311642876795,6.473621216915163
ZAF,40.0,7.529623255028913,-1.048851167398082,6.507160741436449
ZAF,50.0,7.445774443725696,-1.0907755730496902,6.549085147088057
ZAF,60.0,7.429004681465053,-1.0991604541800117,6.557470028218379
ZAF,70.0,7.630241828592773,-0.9985418806161519,6.456851454654519
ZAF,80.0,7.9153277870237115,-0.8559989014006826,6.31430847543905
ZAF,90.0,8.166874220933366,-0.7302256844458554,6.188535258484222
ZAF,100.0,8.418420654843016,-0.6044524674910301,6.062762041529398
SGP,10.0,7.259188316495199,0.6749771044346017,7.694354162953545
SGP,20.0,7.1162283715314,0.6034971319527022,7.765834135435444
SGP,30.0,7.1956505631779555,0.64320822777598,7.726123039612167
SGP,40.0,7.132112809860711,0.6114393511173578,7.757891916270789
SGP,50.0,7.0526906182141555,0.57172825529408,7.797603012094067
SGP,60.0,7.036806179884844,0.5637860361294244,7.805545231258723
SGP,70.0,7.227419439836577,0.6590926661052908,7.710238601282856
SGP,80.0,7.497454891434867,0.7941103919044356,7.575220875483711
SGP,90.0,7.735721466374536,0.9132436793742703,7.456087588013876
SGP,100.0,7.973988041314202,1.0323769668441032,7.336954300544043
USA,10.0,7.77441229323768,-0.42898452858123304,7.103247384291082
USA,20.0,7.6213057054058675,-0.5055378224971394,7.1798006782069885
USA,30.0,7.706364920867987,-0.4630082147660797,7.137271070475929
USA,40.0,7.638317548498291,-0.49703190095092764,7.171294756660776
USA,50.0,7.5532583330361724,-0.5395615086819869,7.2138243643918365
USA,60.0,7.536246489943749,-0.5480674302281987,7.222330285938048
USA,70.0,7.740388607052833,-0.4459963716736566,7.120259227383506
USA,80.0,8.029589939624039,-0.3013957053880538,6.975658561097903
USA,90.0,8.284767586010396,-0.17380688219487506,6.848069737904725
USA,100.0,8.539945232396752,-0.046218059001697176,6.720480914711546
ESP,10.0,7.689285633734038,0.34454392164547126,7.791640447318914
ESP,20.0,7.537855500903391,0.26882885523014804,7.867355513734237
ESP,30.0,7.621983352475973,0.31089278101643897,7.825291587947946
ESP,40.0,7.554681071217907,0.2772416403874058,7.858942728576979
ESP,50.0,7.470553219645325,0.23517771460111486,7.90100665436327
ESP,60.0,7.4537276493308084,0.22676492944385668,7.909419439520528
ESP,70.0,7.655634493105006,0.32771835133095534,7.80846601763343
ESP,80.0,7.941669188451786,0.47073569900434536,7.66544866996004
ESP,90.0,8.194052743169536,0.5969274763632204,7.5392568926011645
ESP,100.0,8.446436297887281,0.7231192537220932,7.413065115242292
CZE,10.0,7.643468553483405,-0.18579355213566107,7.209452943915325
CZE,20.0,7.492940726390736,-0.2610574656819957,7.284716857461659
CZE,30.0,7.5765672969977755,-0.21924418037847593,7.24290357215814
CZE,40.0,7.509666040512143,-0.2526948086212921,7.276354200400956
CZE,50.0,7.426039469905104,-0.2945080939248115,7.318167485704475
CZE,60.0,7.409314155783696,-0.3028707509855155,7.326530142765179
CZE,70.0,7.61001792524059,-0.20251886625706872,7.226178258036732
CZE,80.0,7.894348265304524,-0.06035369622510167,7.084013088004765
CZE,90.0,8.145227977125645,0.06508615968545861,6.958573232094205
CZE,100.0,8.396107688946762,0.19052601559601712,6.833133376183646
EST,10.0,7.824742298382686,0.1421551724960432,7.681328713931704
EST,20.0,7.670644528830294,0.06510628771984689,7.7583775987079004
EST,30.0,7.756254400803845,0.10791122370662282,7.715572662721124
EST,40.0,7.687766503225004,0.07366727491720199,7.7498166115105445
EST,50.0,7.602156631251451,0.030862338930425615,7.792621547497321
EST,60.0,7.585034656856741,0.022301351733070518,7.801182534694677
EST,70.0,7.790498349593266,0.125033198101333,7.698450688326414
EST,80.0,8.081571914303343,0.27056998045637143,7.5529139059713755
EST,90.0,8.338401530224003,0.39898478841670143,7.4244990980110455
EST,100.0,8.595231146144657,0.5273995963770288,7.296084290050718
IDN,10.0,7.42840957025128,0.10935113112257878,7.323642754740421
IDN,20.0,7.2821170404213875,0.03620486620763243,7.396789019655367
IDN,30.0,7.363390668104662,0.07684168004926974,7.35615220581373
IDN,40.0,7.298371765958042,0.0443322289759598,7.38866165688704
IDN,50.0,7.217098138274768,0.003695415134322491,7.429298470728677
IDN,60.0,7.200843412738114,-0.004431947634004438,7.437425833497004
IDN,70.0,7.395900119177971,0.09309640558592404,7.339897480277076
IDN,80.0,7.672230453301103,0.23126157264749025,7.201732313215509
IDN,90.0,7.916051336350929,0.35317201417240307,7.079821871690596
IDN,100.0,8.15987221940075,0.47508245569731367,6.9579114301656855
POL,10.0,7.576592674341184,-0.035435809538348045,7.2929098105228025
POL,20.0,7.427381877691141,-0.11004120786336993,7.3675152088478235
POL,30.0,7.5102767647189435,-0.06859376434946854,7.326067765333923
POL,40.0,7.443960855096701,-0.10175171916058992,7.359225720145044
POL,50.0,7.361065968068898,-0.14319916267449131,7.400673163658945
POL,60.0,7.344486990663338,-0.15148865137727133,7.408962652361725
POL,70.0,7.5434347195300635,-0.052014786943908514,7.3094887879283625
POL,80.0,7.825277335424594,0.08890652100335658,7.168567479981098
POL,90.0,8.073961996508004,0.21324885154506165,7.044225149439392
POL,100.0,8.322646657591411,0.3375911820867654,6.919882818897689
NOR,10.0,7.802458721709087,-0.09793863285914339,7.444346564234948
NOR,20.0,7.648799797211535,-0.17476809510791913,7.521176026483723
NOR,30.0,7.734165866376842,-0.1320850605252657,7.47849299190107
NOR,40.0,7.665873011044596,-0.1662314881913889,7.5126394195671935
NOR,50.0,7.580506941879289,-0.20891452277404232,7.555322454149847
NOR,60.0,7.563433728046228,-0.217451129690573,7.563859061066378
NOR,70.0,7.768312294042964,-0.11501184669220477,7.461419778068009
NOR,80.0,8.05855692920501,0.030110470888817797,7.316297460486986
NOR,90.0,8.314655136700933,0.15815957463677988,7.188248356739024
NOR,100.0,8.570753344196852,0.2862086783847393,7.060199252991065
JPN,10.0,6.875750598987534,0.21216999328552025,6.847156248561161
JPN,20.0,6.740341943865243,0.1444656657243745,6.914860576122307
JPN,30.0,6.815568974488738,0.18207918103612233,6.877247060810559
JPN,40.0,6.755387349989942,0.15198836878672398,6.907337873059958
JPN,50.0,6.680160319366446,0.11437485347497614,6.944951388371706
JPN,60.0,6.665114913241747,0.10685215041262666,6.9524740914340555
JPN,70.0,6.845659786738136,0.1971245871608213,6.86220165468586
JPN,80.0,7.101431690858022,0.32501053922076417,6.734315702625917
JPN,90.0,7.327112782728513,0.43785108515600946,6.621475156690672
JPN,100.0,7.552793874598999,0.5506916310912525,6.508634610755429
IND,10.0,6.981777926413803,0.1558603330089374,6.906900733411662
IND,20.0,6.844281205762329,0.08711197268320034,6.9756490937374
IND,30.0,6.920668272790926,0.125305506197499,6.937455560223102
IND,40.0,6.859558619168047,0.09475067938605972,6.968010387034541
IND,50.0,6.78317155213945,0.056557145871761055,7.006203920548839
IND,60.0,6.767894138733731,0.04891843916890168,7.013842627251698
IND,70.0,6.951223099602364,0.1405829196032182,6.922178146817382
IND,80.0,7.210939127499595,0.2704409335518334,6.792320132868767
IND,90.0,7.440100328585389,0.3850215340947307,6.6777395323258695
IND,100.0,7.6692615296711795,0.4996021346376258,6.563158931782974
